"Folder","*.las","*.laz"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0276","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0277","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0278","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0279","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0280","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0281","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0282","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0283","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0284","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0285","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0286","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0287","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0288","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0289","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0290","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0291","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0292","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0293","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0294","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0295","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0296","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0297","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0298","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0299","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0300","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0301","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0302","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0303","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0304","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0305","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0306","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0307","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0308","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0309","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0310","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0311","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0312","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0313","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0314","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0315","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0316","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0317","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0318","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0319","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0320","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0321","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0322","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0323","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0324","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0325","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0326","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0327","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0328","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0329","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0330","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0331","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0332","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0333","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0334","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0335","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0336","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0337","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0338","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0339","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0340","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0341","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0342","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0343","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0344","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0345","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0346","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0347","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0348","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0349","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0350","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0351","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0352","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0353","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0354","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0355","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0356","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0357","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0358","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0359","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0360","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0361","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0362","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0363","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0364","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0365","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0366","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0367","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0368","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0369","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0370","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0371","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0372","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0373","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0374","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0375","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0376","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0377","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0378","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0379","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0380","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0381","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0382","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0383","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0384","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0385","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0386","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0387","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\hh_fv_0388","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Highest_Hit\info","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Rasters\Intensity_Images","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Vectors","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Vectors\Contours","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Vectors\Ground_Survey_Points","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\International_Feet\Vectors\Indices","0","0"
"q:Williams_FtValley\FtValleyLIDAR_2016\Report","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Points","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Points\All_Returns","1","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Points\Ground_Returns","1","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\292406437","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_001","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_002","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_003","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_004","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_005","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_006","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_007","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_008","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_009","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_010","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_011","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_012","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_013","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_014","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_015","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_016","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_017","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_018","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_019","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_020","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_021","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_022","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_023","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_024","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_025","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_026","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_027","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_028","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_029","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_030","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_031","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_032","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_033","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_034","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_035","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_036","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_037","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_038","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_039","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_040","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_041","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_042","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_043","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_044","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_045","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_046","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_047","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_048","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_049","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_050","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_051","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_052","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_053","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_054","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_055","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_056","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_057","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_058","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_059","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_060","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_061","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_062","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_063","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_064","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_065","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_066","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_067","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_068","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_069","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_070","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_071","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_072","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_073","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_074","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_075","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_076","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_077","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_078","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_079","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_080","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_081","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_082","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_083","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_084","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_085","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_086","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_087","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_088","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_089","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_090","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_091","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_092","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_093","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_094","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_095","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_096","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_097","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_098","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_099","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_100","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_101","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_102","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_103","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_104","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_105","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_106","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_107","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_108","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_109","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_110","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_111","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_112","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_113","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_114","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_115","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_116","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_117","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_118","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_119","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_120","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_121","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_122","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_123","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_124","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_125","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_126","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_127","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_128","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_129","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_130","0","0"
"q:Williams_FtValley\WilliamsLIDAR_2016\Rasters\Bare_Earth\be_cow_131","0","0"
